competition,season,round,date,kickoff_time,home_team,away_team,home_score,away_score,ht_home_score,ht_away_score,winner,home_goals_minutes,away_goals_minutes,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_possession,away_possession,source_name,source_url,secondary_source_url,collected_at,confidence
Brasileirão Série A,2024,24,2024-08-24,16:03,Atlético-GO,Juventude,2,1,,,Atlético-GO,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,24,2024-08-24,18:32,Palmeiras,Cuiabá,5,0,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,24,2024-08-24,21:00,Atlético-MG,Fluminense,0,2,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,24,2024-08-25,16:00,Bahia,Botafogo,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,24,2024-08-25,16:01,Fortaleza,Corinthians,1,0,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,24,2024-08-25,16:03,Criciúma,Grêmio,0,1,,,Grêmio,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,24,2024-08-25,18:32,São Paulo,Vitória,2,1,,,São Paulo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,24,2024-08-25,19:00,Internacional,Cruzeiro,1,0,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,24,2024-08-25,20:00,Flamengo,Bragantino,2,1,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,24,2024-08-26,21:02,Vasco,Athletico-PR,2,1,,,Vasco,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,25,2024-08-31,18:30,Cuiabá,Criciúma,2,1,,,Cuiabá,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,25,2024-08-31,21:00,Botafogo,Fortaleza,2,0,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,25,2024-09-01,11:01,Cruzeiro,Atlético-GO,3,1,,,Cruzeiro,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,25,2024-09-01,11:04,Grêmio,Atlético-MG,2,3,,,Atlético-MG,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,25,2024-09-01,16:01,Corinthians,Flamengo,2,1,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,25,2024-09-01,18:30,Athletico-PR,Palmeiras,0,2,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,25,2024-09-01,18:30,Bragantino,Bahia,2,1,,,Bragantino,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,25,2024-09-01,18:30,Fluminense,São Paulo,2,0,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,25,2024-09-01,18:31,Vitória,Vasco,0,1,,,Vasco,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,25,2024-09-01,18:32,Juventude,Internacional,1,3,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,26,2024-09-14,16:01,Atlético-GO,Vitória,0,2,,,Vitória,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,26,2024-09-14,18:30,Athletico-PR,Fortaleza,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,26,2024-09-14,21:04,Botafogo,Corinthians,2,1,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,26,2024-09-15,16:00,Bragantino,Grêmio,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,26,2024-09-15,16:00,Palmeiras,Criciúma,5,0,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,26,2024-09-15,16:02,Juventude,Fluminense,2,1,,,Juventude,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,26,2024-09-15,18:30,Cruzeiro,São Paulo,0,1,,,São Paulo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,26,2024-09-15,18:30,Flamengo,Vasco,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,26,2024-09-15,18:33,Bahia,Atlético-MG,3,0,,,Bahia,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,26,2024-09-16,19:59,Internacional,Cuiabá,3,0,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,27,2024-09-21,16:01,Vitória,Juventude,1,0,,,Vitória,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,27,2024-09-21,16:03,Corinthians,Atlético-GO,3,0,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,27,2024-09-21,18:30,Fluminense,Botafogo,0,1,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,27,2024-09-21,21:00,Fortaleza,Bahia,4,1,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,27,2024-09-22,16:00,Atlético-MG,Bragantino,3,0,,,Atlético-MG,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,27,2024-09-22,16:01,Vasco,Palmeiras,0,1,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,27,2024-09-22,18:30,Cuiabá,Cruzeiro,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,27,2024-09-22,18:31,São Paulo,Internacional,1,3,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,27,2024-09-22,18:33,Grêmio,Flamengo,3,2,,,Grêmio,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,27,2024-09-22,20:02,Criciúma,Athletico-PR,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,28,2024-09-28,18:31,Palmeiras,Atlético-MG,2,1,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,28,2024-09-28,21:00,Botafogo,Grêmio,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,28,2024-09-29,11:02,Juventude,Bragantino,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,28,2024-09-29,16:00,Atlético-GO,Fluminense,1,0,,,Atlético-GO,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,28,2024-09-29,16:01,Fortaleza,Cuiabá,1,0,,,Fortaleza,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,28,2024-09-29,16:02,São Paulo,Corinthians,3,1,,,São Paulo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,28,2024-09-29,18:29,Cruzeiro,Vasco,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,28,2024-09-29,18:29,Internacional,Vitória,3,1,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,28,2024-09-29,18:33,Bahia,Criciúma,1,0,,,Bahia,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,28,2024-09-29,20:00,Flamengo,Athletico-PR,1,0,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,29,2024-10-03,19:01,Criciúma,Atlético-GO,2,0,,,Criciúma,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,29,2024-10-03,21:29,Fluminense,Cruzeiro,1,0,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,29,2024-10-04,21:31,Grêmio,Fortaleza,3,1,,,Grêmio,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,29,2024-10-05,16:29,Atlético-MG,Vitória,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,29,2024-10-05,16:30,Bragantino,Palmeiras,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,29,2024-10-05,16:31,Athletico-PR,Botafogo,0,1,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,29,2024-10-05,19:00,Cuiabá,São Paulo,2,0,,,Cuiabá,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,29,2024-10-05,19:02,Bahia,Flamengo,0,2,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,29,2024-10-05,19:02,Corinthians,Internacional,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,29,2024-10-05,21:01,Vasco,Juventude,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,30,2024-10-16,21:45,São Paulo,Vasco,3,0,,,São Paulo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,30,2024-10-16,21:47,Fortaleza,Atlético-MG,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,30,2024-10-17,20:00,Flamengo,Fluminense,0,2,,,Fluminense,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,30,2024-10-17,20:04,Corinthians,Athletico-PR,5,2,,,Corinthians,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,30,2024-10-18,19:00,Atlético-GO,Cuiabá,0,0,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,30,2024-10-18,19:59,Botafogo,Criciúma,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,30,2024-10-18,21:30,Cruzeiro,Bahia,1,1,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,30,2024-10-19,16:00,Internacional,Grêmio,1,0,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,30,2024-10-19,16:00,Vitória,Bragantino,1,0,,,Vitória,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,30,2024-10-20,20:04,Juventude,Palmeiras,3,5,,,Palmeiras,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,31,2024-10-26,16:30,Flamengo,Juventude,4,2,,,Flamengo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,31,2024-10-26,16:30,Palmeiras,Fortaleza,2,2,,,DRAW,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,31,2024-10-26,16:31,Vitória,Fluminense,2,1,,,Vitória,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,31,2024-10-26,16:32,Grêmio,Atlético-GO,3,1,,,Grêmio,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,31,2024-10-26,18:29,Athletico-PR,Cruzeiro,3,0,,,Athletico-PR,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,31,2024-10-26,19:00,Atlético-MG,Internacional,1,3,,,Internacional,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
Brasileirão Série A,2024,31,2024-10-26,19:00,Bragantino,Botafogo,0,1,,,Botafogo,,,,,,,,,,,,,,,,,CBF / ge historical match matrix,https://www.cbf.com.br/futebol-brasileiro/tabelas/campeonato-brasileiro/serie-a/2024?documento=Tabela+Detalhada,https://github.com/williamorim/brasileirao,2026-09-10T19:36:00-03:00,HIGH
